Date,Bitcoin,Gold,NASDAQ
5/4/2023,28847.71,2048,11966.4
5/5/2023,29534.38,2017.4,12235.41
5/6/2023,28904.62,2017.4,12235.41
5/7/2023,28454.98,2017.4,12235.41
5/8/2023,27694.27,2026.3,12256.92
5/9/2023,27658.77,2036.2,12179.55
5/10/2023,27621.76,2030.5,12306.44
5/11/2023,27000.79,2014.7,12328.51
5/12/2023,26804.99,2014.5,12284.74
5/13/2023,26784.08,2014.5,12284.74
5/14/2023,26930.64,2014.5,12284.74
5/15/2023,27192.69,2018,12365.21
5/16/2023,27036.65,1988.4,12343.05
5/17/2023,27398.8,1980.7,12500.57
5/18/2023,26832.21,1956.5,12688.84
5/19/2023,26890.13,1978.7,12657.9
5/20/2023,27129.59,1978.7,12657.9
5/21/2023,26753.83,1978.7,12657.9
5/22/2023,26851.28,1974.8,12720.78
5/23/2023,27225.73,1972.4,12560.25
5/24/2023,26334.82,1962.8,12484.16
5/25/2023,26476.21,1943.1,12698.09
5/26/2023,26719.29,1944.1,12975.69
5/27/2023,26868.35,1944.1,12975.69
5/28/2023,28085.65,1944.1,12975.69
5/29/2023,27745.88,1944.1,12975.69
5/30/2023,27702.35,1958,13017.43
5/31/2023,27219.66,1963.9,12935.29
6/1/2023,26819.97,1978,13100.98
6/2/2023,27249.59,1952.4,13240.77
6/3/2023,27075.13,1952.4,13240.77
6/4/2023,27119.07,1952.4,13240.77
6/5/2023,25760.1,1958,13229.43
6/6/2023,27238.78,1965.5,13276.42
6/7/2023,26346,1942.7,13104.9
6/8/2023,26508.22,1963.6,13238.52
6/9/2023,26480.38,1962.2,13259.14
6/10/2023,25851.24,1962.2,13259.14
6/11/2023,25940.17,1962.2,13259.14
6/12/2023,25902.5,1955.3,13461.92
6/13/2023,25918.73,1944.6,13573.32
6/14/2023,25124.68,1955.3,13626.48
6/15/2023,25576.39,1957.8,13782.82
6/16/2023,26327.46,1958.4,13689.57
6/17/2023,26510.68,1958.4,13689.57
6/18/2023,26336.21,1958.4,13689.57
6/19/2023,26851.03,1958.4,13689.57
6/20/2023,28327.49,1935.5,13667.29
6/21/2023,30027.3,1933.3,13502.2
6/22/2023,29912.28,1912.7,13630.61
6/23/2023,30695.47,1919.1,13492.52
6/24/2023,30548.69,1919.1,13492.52
6/25/2023,30480.26,1919.1,13492.52
6/26/2023,30271.13,1923.7,13335.78
6/27/2023,30688.16,1914,13555.67
6/28/2023,30086.25,1912.3,13591.75
6/29/2023,30445.35,1909.2,13591.33
6/30/2023,30477.25,1921.1,13787.92
7/1/2023,30590.08,1921.1,13787.92
7/2/2023,30620.77,1921.1,13787.92
7/3/2023,31156.44,1921.7,13816.77
7/4/2023,30777.58,1921.7,13816.77
7/5/2023,30514.17,1919.6,13791.65
7/6/2023,29909.34,1908.7,13679.04
7/7/2023,30342.26,1926.2,13660.72
7/8/2023,30292.54,1926.2,13660.72
7/9/2023,30171.23,1926.2,13660.72
7/10/2023,30414.47,1925,13685.48
7/11/2023,30620.95,1931.3,13760.7
7/12/2023,30391.65,1956.2,13918.96
7/13/2023,31476.05,1959.2,14138.57
7/14/2023,30334.07,1960.1,14113.7
7/15/2023,30295.81,1960.1,14113.7
7/16/2023,30249.13,1960.1,14113.7
7/17/2023,30145.89,1952.4,14244.95
7/18/2023,29856.56,1977.2,14353.64
7/19/2023,29913.92,1977.5,14358.02
7/20/2023,29792.02,1968.3,14063.31
7/21/2023,29908.74,1964.3,14032.81
7/22/2023,29771.8,1964.3,14032.81
7/23/2023,30084.54,1964.3,14032.81
7/24/2023,29176.92,1960.3,14058.87
7/25/2023,29227.39,1962.1,14144.56
7/26/2023,29354.97,1968.9,14127.28
7/27/2023,29210.69,1945.4,14050.11
7/28/2023,29319.25,1960.4,14316.66
7/29/2023,29356.92,1960.4,14316.66
7/30/2023,29275.31,1960.4,14316.66
7/31/2023,29230.11,1970.5,14346.02
8/1/2023,29675.73,1940.7,14283.91
8/2/2023,29151.96,1937.4,13973.45
8/3/2023,29178.68,1932,13959.72
8/4/2023,29074.09,1939.6,13909.24
8/5/2023,29042.13,1939.6,13909.24
8/6/2023,29041.86,1939.6,13909.24
8/7/2023,29180.58,1933.5,13994.4
8/8/2023,29765.49,1924.1,13884.32
8/9/2023,29561.49,1915.4,13722.02
8/10/2023,29429.59,1914.4,13737.99
